id;adm_lb_nom;sup_id;emr_lb_systeme;emr_dt;sta_nm_dpt;code_insee;generation;date_maj;sta_nm_anfr;nat_id;sup_nm_haut;tpo_id;adr_lb_lieu;adr_lb_add1;adr_lb_add2;adr_lb_add3;adr_nm_cp;com_cd_insee;coordonnees;coord;statut
500690;ORANGE;766768;5G NR 3500;27/06/2022;19;19031;5G;2025-10-02T15:15:22;192290049;38;27;28.0;;Av. Jean-Charles Rivet;Tour Estavel;;19100;19031;45.150555555555556 , 1.5;45°9'2''N 1°30'0''E;Techniquement opérationnel
240876;FREE MOBILE;565200;LTE 2600;10/05/2017;67;67462;4G;2025-10-02T15:15:22;670990169;23;38,5;74.0;;r de nideck;;;67600;67462;48.264722222222225 , 7.439166666666667;48°15'53''N 7°26'21''E;En service
695723;SFR;766020;LTE 700;06/05/2022;17;17221;4G;2025-10-02T15:15:22;172700124;23;32;6.0;La pie verte;;;;17700;17221;46.124722222222225 , -0.6197222222222223;46°7'29''N 0°37'11''W;En service
183749;BOUYGUES TELECOM;2887411;LTE 800;13/10/2021;91;91228;4G;2025-10-02T15:15:22;912751008;17;24;2.0;;Impasse du Télégraphe;Résidence Saint-Exupéry (Arpej);;91000;91228;48.63111111111111 , 2.4316666666666666;48°37'52''N 2°25'54''E;En service
86037;BOUYGUES TELECOM;1433875;UMTS 900;31/12/2016;13;13202;3G;2025-10-02T15:15:22;132750846;38;45;28.0;;78/88/90, bd de Dunkerque;Ilot M1;;13002;13202;43.31027777777778 , 5.368888888888889;43°18'37''N 5°22'8''E;En service
129961;BOUYGUES TELECOM;1936959;5G NR 2100;29/09/2022;35;35258;5G;2025-10-02T15:15:22;352750579;23;51,6;72.0;La Croix du Moulin;;;;35630;35258;48.30777777777777 , -1.8325;48°18'28''N 1°49'57''W;Techniquement opérationnel
368154;FREE MOBILE;2665378;LTE 900;18/07/2025;29;29077;4G;2025-10-02T15:15:22;290990389;23;25,9;42.0;LANVIAN;;;;29880;29077;48.62833333333333 , -4.407222222222223;48°37'42''N 4°24'26''W;En service
87574;BOUYGUES TELECOM;1453014;GSM 900;20/10/2016;59;59653;2G;2025-10-02T15:15:22;592750863;23;40;72.0;;CHEM DU MOULIN ET DES DIX BOIS BLANCS;;;59136;59653;50.575 , 2.9327777777777775;50°34'30''N 2°55'58''E;En service
549910;ORANGE;1709787;LTE 2100;21/11/2018;6;6118;4G;2025-10-02T15:15:22;62290648;23;27;74.0;La Festre;Allée des Parfums;Parc d'activité le Graou Sud;;6530;6118;43.652499999999996 , 6.818333333333333;43°39'9''N 6°49'6''E;En service
311366;FREE MOBILE;1862540;LTE 1800;27/09/2018;72;72024;4G;2025-10-02T15:15:22;720990232;23;35;32.0;Le  Chêne Rond;Champ du Douet;;;72650;72024;48.085 , 0.16999999999999998;48°5'6''N 0°10'12''E;En service
242992;FREE MOBILE;587664;5G NR 700;15/12/2020;2;2186;5G;2025-10-02T15:15:22;20990018;23;46;32.0;;Le PETIT Troncet;LA FERME PROSLINS;;2570;2186;48.971944444444446 , 3.3575;48°58'19''N 3°21'27''E;Techniquement opérationnel
414220;Gouv Nelle Calédonie (OPT);1536648;UMTS 900;06/03/2014;988;98810;3G;2025-10-02T15:15:22;9880110259;42;10;47.0;Ouemou;;;;98817;98810;-20.604166666666668 , 164.58333333333334;20°36'15''S 164°35'0''E;En service
694318;SFR;754955;LTE 2600;05/05/2017;37;37261;4G;2025-10-02T15:15:22;372700065;38;29,3;29.0;;6-8, r jean perrin;Résidence Jean Bart;;37000;37261;47.37722222222222 , 0.6833333333333333;47°22'38''N 0°41'0''E;En service
435938;ORANGE;464499;UMTS 900;02/04/2014;34;34255;3G;2025-10-02T15:15:22;342290413;17;8;9.0;;53 Allée de Lauzard;;;34980;34255;43.67638888888889 , 3.8163888888888886;43°40'35''N 3°48'59''E;En service
337038;FREE MOBILE;2212408;LTE 700;02/03/2020;29;29067;4G;2025-10-02T15:15:22;290990057;26;36;32.0;Kerfoen;Stade municipal;;;29650;29067;48.51833333333333 , -3.5983333333333336;48°31'6''N 3°35'54''W;En service
358624;FREE MOBILE;2535758;LTE 2100;31/12/2024;1;1254;4G;2025-10-02T15:15:22;10990440;23;26;4.0;LA RIPPES;CHEMIN DES CARRONNIÈRES;;;1250;1254;46.15472222222222 , 5.276111111111111;46°9'17''N 5°16'34''E;En service
417257;ORANGE;74327;LTE 700;28/10/2019;17;17052;4G;2025-10-02T15:15:22;172290052;23;36;74.0;L'Etang;D.145 - Chem d'exploitation;;;17150;17052;45.318333333333335 , -0.5580555555555556;45°19'6''N 0°33'29''W;En service
51541;BOUYGUES TELECOM;651238;LTE 2100;26/01/2023;72;72373;4G;2025-10-02T15:15:22;722750081;23;38;32.0;Le Panorama;;;;72320;72373;48.05722222222222 , 0.7494444444444444;48°3'26''N 0°44'58''E;En service
403706;FREE MOBILE;3030614;5G NR 3500;;59;59178;5G;2025-10-02T15:15:22;590990975;38;33;29.0;;285 avenue du Docteur Schweitzer;;;59500;59178;50.36055555555556 , 3.0708333333333337;50°21'38''N 3°4'15''E;Projet approuvé
319876;FREE MOBILE;1960482;LTE 1800;26/09/2019;12;12167;4G;2025-10-02T15:15:22;120990319;23;24,5;75.0;LA LANTEYRIE;PROCHE D564;;;12270;12167;44.21 , 1.9516666666666667;44°12'36''N 1°57'6''E;En service
632926;SFR;441290;LTE 800;05/05/2017;40;40282;4G;2025-10-02T15:15:22;402700053;4;68;34.0;HONTAGNERE;Rte de Montaut - D32;;;40500;40282;43.75388888888889 , -0.5852777777777778;43°45'14''N 0°35'7''W;En service
580422;ORANGE;2321310;LTE 800;15/04/2021;38;38094;4G;2025-10-02T15:15:22;382290530;23;30;74.0;;334 Route de la Ranche;;;38440;38094;45.48361111111111 , 5.226944444444444;45°29'1''N 5°13'37''E;En service
816196;SFR;3043465;LTE 2600;;93;93046;4G;2025-10-02T15:15:22;932703805;17;22;9.0;;2 Rue de Simiane;;;93190;93046;48.91444444444444 , 2.5280555555555555;48°54'52''N 2°31'41''E;Projet approuvé
728397;SFR;1600494;LTE 2100;24/10/2023;87;87205;4G;2025-10-02T15:15:22;872700154;23;44;68.0;LE PUY MATHIEU;LES GABISSES;;;87110;87205;45.723888888888894 , 1.2544444444444445;45°43'26''N 1°15'16''E;En service
136312;BOUYGUES TELECOM;2089700;UMTS 900;03/08/2020;58;58235;3G;2025-10-02T15:15:22;582750220;23;42;75.0;PLAINE DU MAIRE;;;;58230;58235;47.286944444444444 , 4.093611111111111;47°17'13''N 4°5'37''E;En service
526631;ORANGE;850157;GSM 900;01/03/2013;90;90065;2G;2025-10-02T15:15:22;902290047;17;33;29.0;;27 route de Belfort;;;90200;90065;47.75361111111111 , 6.818333333333333;47°45'13''N 6°49'6''E;En service
182192;BOUYGUES TELECOM;2872780;LTE 800;22/04/2024;1;1211;4G;2025-10-02T15:15:22;12750581;23;38;68.0;LA PRAIRIE;ROUTE DE BOURG;;;1240;1211;46.12777777777778 , 5.191944444444444;46°7'40''N 5°11'31''E;En service
534197;ORANGE;1277639;LTE 700;28/01/2021;13;13065;4G;2025-10-02T15:15:22;132290852;26;10;74.0;Mas du Coussoul;D. 17 - Chem rural;;;13890;13065;43.68555555555555 , 4.895555555555555;43°41'8''N 4°53'44''E;En service
481453;ORANGE;673856;5G NR 3500;06/09/2024;974;97416;5G;2025-10-02T15:15:22;9742290360;23;20;21.0;Bassin Plat;chem bassin plat asile;;;97410;97416;-21.329722222222223 , 55.49472222222222;21°19'47''S 55°29'41''E;Techniquement opérationnel
477070;ORANGE;652048;LTE 2100;20/11/2019;93;93066;4G;2025-10-02T15:15:22;932290266;38;16,8;9.0;;18 r de la saussais;;;93200;93066;48.941111111111105 , 2.3741666666666665;48°56'28''N 2°22'27''E;En service
219941;FREE MOBILE;451749;LTE 900;23/07/2025;91;91339;4G;2025-10-02T15:15:22;910990011;4;37;34.0;;r de la Div. Leclerc/rte de Leuville;château d'eau;;91310;91339;48.626666666666665 , 2.2630555555555554;48°37'36''N 2°15'47''E;En service
712625;SFR;1042893;LTE 2600;07/11/2018;60;60684;4G;2025-10-02T15:15:22;602700161;24;34;72.0;;Camping La Garenne;Chemin de la Garenne;;60870;60684;49.2925 , 2.486111111111111;49°17'33''N 2°29'10''E;En service
695476;SFR;763612;LTE 700;11/01/2023;13;13203;4G;2025-10-02T15:15:22;132700431;38;25;28.0;La Villette;Traverse du Moulin de la Villette;Résidence Fonscolombe;;13003;13203;43.31333333333333 , 5.372222222222222;43°18'48''N 5°22'20''E;En service
795589;SFR;2830260;LTE 2600;;59;59574;4G;2025-10-02T15:15:22;592701055;38;14,6;29.0;;4 rue Benoit Frachon;RUE PHILIPPE DEVEMY;;59490;59574;50.365833333333335 , 3.2719444444444443;50°21'57''N 3°16'19''E;Projet approuvé
415683;ONATI;688540;UMTS 900;23/10/2015;987;98738;3G;2025-10-02T15:15:22;9872011317;12;12;40.0;UNIVERSITE;OUTUMAORO;;;98718;98738;-17.574444444444445 , -149.60999999999999;17°34'28''S 149°36'36''W;En service
738428;SFR;1691419;5G NR 2100;07/09/2021;14;14047;5G;2025-10-02T15:15:22;142700164;26;32;72.0;;RTE DE CHERBOURG;;;14400;14047;49.281666666666666 , -0.7208333333333333;49°16'54''N 0°43'15''W;Techniquement opérationnel
555324;ORANGE;1812230;GSM 900;12/06/2007;42;42146;2G;2025-10-02T15:15:22;422290232;20;13;34.0;;Place de la Mairie;Eglise de Montarcher;;42380;42146;45.45861111111111 , 3.9955555555555557;45°27'31''N 3°59'44''E;En service
802982;SFR;2907624;UMTS 900;05/07/2024;42;42029;3G;2025-10-02T15:15:22;422700601;23;29,8;74.0;Au Frêne;Chemine de chez collet;;;42510;42029;45.843333333333334 , 4.271388888888889;45°50'36''N 4°16'17''E;En service
499544;ORANGE;763534;LTE 1800;16/12/2016;13;13103;4G;2025-10-02T15:15:22;132290771;17;31;9.0;;322 pl du général de gaule;;;13300;13103;43.64194444444444 , 5.095555555555555;43°38'31''N 5°5'44''E;En service
820249;SFR;3096315;LTE 800;;17;17218;4G;2025-10-02T15:15:22;172700533;26;36;72.0;;21 Rue du Bout des Barques;;;17230;17218;46.31305555555555 , -1.0025;46°18'47''N 1°0'9''W;Projet approuvé
177727;BOUYGUES TELECOM;2816194;UMTS 900;10/04/2024;93;93073;3G;2025-10-02T15:15:22;932751449;26;32;68.0;;67 R DES CHARDONNERETS;;;93290;93073;48.9825 , 2.5155555555555558;48°58'57''N 2°30'56''E;En service
145934;BOUYGUES TELECOM;2272154;5G NR 2100;;57;57039;5G;2025-10-02T15:15:22;572750630;23;33;68.0;;6 RUE DES BECOTTES ;PÔLE ACTISUD-ZAC DES GRAVIERES;;57685;57039;49.07694444444445 , 6.1113888888888885;49°4'37''N 6°6'41''E;Projet approuvé
484439;ORANGE;688964;GSM 900;30/08/1997;43;43051;2G;2025-10-02T15:15:22;432290022;23;38;74.0;Bois de Peybrousson;;;;43400;43051;45.07083333333334 , 4.316666666666666;45°4'15''N 4°19'0''E;En service
482886;ORANGE;682822;GSM 900;16/09/1998;45;45234;2G;2025-10-02T15:15:22;452290090;38;17;9.0;;22 r solferino;;;45000;45234;47.90083333333333 , 1.918611111111111;47°54'3''N 1°55'7''E;En service
221602;FREE MOBILE;457862;LTE 2600;21/01/2021;88;88409;4G;2025-10-02T15:15:22;880990395;23;35;68.0;LE BAMBOIS DE LA BROCHE;;;;88120;88409;48.032222222222224 , 6.668333333333334;48°1'56''N 6°40'6''E;En service
361502;FREE MOBILE;2579782;LTE 700;03/10/2022;22;22223;4G;2025-10-02T15:15:22;220990416;23;33,1;4.0;;1 Laurent Bouget;;;22200;22223;48.595 , -3.207777777777778;48°35'42''N 3°12'28''W;En service
396311;FREE MOBILE;2964654;LTE 2600;;34;34172;4G;2025-10-02T15:15:22;340990487;38;18,6;28.0;JUSTICE;122 RUE RAOUL FOLLEREAU;;;34000;34172;43.62694444444445 , 3.8741666666666665;43°37'37''N 3°52'27''E;Projet approuvé
170363;BOUYGUES TELECOM;2710773;UMTS 900;22/12/2022;3;3250;3G;2025-10-02T15:15:22;32750339;23;24,2;73.0;CHOLY;;;;42620;3250;46.17944444444444 , 3.7894444444444444;46°10'46''N 3°47'22''E;En service
723128;SFR;1514238;LTE 2100;23/11/2021;85;85208;4G;2025-10-02T15:15:22;852700200;23;34;65.0;DURCOT;;;;85170;85208;46.825 , -1.3433333333333333;46°49'30''N 1°20'36''W;En service
116845;BOUYGUES TELECOM;1758321;GSM 900;05/05/2006;4;4036;2G;2025-10-02T15:15:22;42750079;23;24;4.0;ST LEGER;rd 900;;;4420;4036;44.16583333333333 , 6.323333333333333;44°9'57''N 6°19'24''E;En service
56829;BOUYGUES TELECOM;693818;GSM 900;28/09/2017;67;67144;2G;2025-10-02T15:15:22;672750559;23;26;72.0;côte St Jean;Chem rural;;;67130;67144;48.42305555555555 , 7.190555555555556;48°25'23''N 7°11'26''E;En service
800045;SFR;2883629;5G NR 3500;22/03/2024;33;33366;5G;2025-10-02T15:15:22;332700780;26;30;29.0;;Allée du Pont de LOZES;;;33240;33366;44.99722222222222 , -0.4291666666666667;44°59'50''N 0°25'45''W;Techniquement opérationnel
142482;BOUYGUES TELECOM;2215772;LTE 2600;17/02/2021;91;91272;4G;2025-10-02T15:15:22;912750595;26;27;68.0;JEAN POULMARCH;11 ROUTE DU VAL COURCELLE;;;91190;91272;48.70138888888889 , 2.1075;48°42'5''N 2°6'27''E;En service
16604;BOUYGUES TELECOM;469424;LTE 800;14/10/2016;7;7293;4G;2025-10-02T15:15:22;72750076;33;35;32.0;La Chavas;sud village;tour TDF/FT;;7130;7293;44.96472222222223 , 4.798333333333333;44°57'53''N 4°47'54''E;En service
442195;ORANGE;484619;5G NR 3500;02/07/2024;56;56137;5G;2025-10-02T15:15:22;562290112;23;39;65.0;LANN ER VELIN;;;;56250;56137;47.73916666666667 , -2.681388888888889;47°44'21''N 2°40'53''W;Techniquement opérationnel
31500;BOUYGUES TELECOM;522376;UMTS 900;12/04/2022;62;62164;3G;2025-10-02T15:15:22;622750427;23;76;30.0;LES FONDS;CHE RURAL DU MARAIS;PROCHE A26 PK 130;;62860;62164;50.17194444444444 , 3.116388888888889;50°10'19''N 3°6'59''E;En service
190258;BOUYGUES TELECOM;2958277;UMTS 900;24/01/2025;1;1043;3G;2025-10-02T15:15:22;12750609;23;20;4.0;;249 CHEM DE LA BÂTONNE;;;1700;1043;45.84111111111111 , 5.012222222222222;45°50'28''N 5°0'44''E;En service
356571;FREE MOBILE;2506429;5G NR 700;31/07/2023;33;33312;5G;2025-10-02T15:15:22;330990460;23;32;74.0;Ile d'Arès;Allée du Flamand;;;33290;33312;44.95666666666667 , -0.596388888888889;44°57'24''N 0°35'47''W;Techniquement opérationnel
598813;ORANGE;2746112;LTE 1800;26/07/2023;44;44054;4G;2025-10-02T15:15:22;442290707;23;38,6;32.0;les Maisons Blanches;chemin les maisons blanches;;;44110;44054;47.64944444444444 , -1.299722222222222;47°38'58''N 1°17'59''W;En service
127507;BOUYGUES TELECOM;1881673;GSM 900;14/11/2018;83;83030;2G;2025-10-02T15:15:22;832750901;23;27,6;21.0;;rte de toulon;Quartier Cavière 2;;83170;83030;43.36805555555556 , 6.0969444444444445;43°22'5''N 6°5'49''E;En service
277509;FREE MOBILE;1449634;LTE 1800;27/04/2018;56;56075;4G;2025-10-02T15:15:22;560990060;26;39,3;32.0;LES VAUX;PRES DU MANOIR DE ST GURVAL;CHEM 104;;56380;56075;47.902499999999996 , -2.1094444444444447;47°54'9''N 2°6'34''W;En service
403237;FREE MOBILE;3027368;LTE 900;;67;67107;4G;2025-10-02T15:15:22;670990300;23;31;32.0;WEINGARTENBERG;Rue d'Ingenheim;D67;;67270;67107;48.718611111111116 , 7.535833333333334;48°43'7''N 7°32'9''E;Projet approuvé
209981;DIGICEL;2144142;LTE 900;01/06/2025;972;97202;4G;2025-10-02T15:15:22;9723370139;26;6;51.0;BAS MORNE;Les Anses d'Arlet;Morne Bellevue;;97217;97202;14.484166666666665 , -61.07361111111111;14°29'3''N 61°4'25''W;En service
781184;SFR;2583097;LTE 700;22/07/2022;50;50412;4G;2025-10-02T15:15:22;502700218;23;25,5;73.0;LA PIECE DU DOIGT;VILLAGE DE LA RIVIERE;;;50580;50412;49.333333333333336 , -1.6858333333333333;49°20'0''N 1°41'9''W;En service
228230;FREE MOBILE;485595;LTE 1800;04/11/2016;56;56094;4G;2025-10-02T15:15:22;560990222;23;34;32.0;KERMARIA;;;;56700;56094;47.76361111111111 , -3.2463888888888888;47°45'49''N 3°14'47''W;En service
355909;FREE MOBILE;2494544;5G NR 3500;01/09/2025;4;4242;5G;2025-10-02T15:15:22;40990294;23;22;32.0;;CHEM DE LA TUBETTE;;;4180;4242;43.89472222222222 , 5.858333333333333;43°53'41''N 5°51'30''E;Techniquement opérationnel
50900;BOUYGUES TELECOM;646855;LTE 1800;08/03/2023;6;6029;4G;2025-10-02T15:15:22;62751087;38;22;9.0;;110 Av Maréchal Juin;Le Royal Californie;;6150;6029;43.54722222222222 , 7.046944444444445;43°32'50''N 7°2'49''E;En service
34422;BOUYGUES TELECOM;533570;5G NR 3500;;94;94017;5G;2025-10-02T15:15:22;942750173;23;11;68.0;LE TREMBLAY;a a4 - pr 7.8 - sens paris/province;r d'accès au camping de joinville le pont (aériens);;94500;94017;48.82833333333333 , 2.477222222222222;48°49'42''N 2°28'38''E;Projet approuvé
443971;ORANGE;494678;LTE 800;16/04/2014;33;33268;4G;2025-10-02T15:15:22;332290123;4;63;17.0;Barail du Cazeau;Cours de la Marne;château d'eau;;33460;33268;45.0375 , -0.6811111111111111;45°2'15''N 0°40'52''W;En service
722804;SFR;1508693;LTE 1800;15/01/2019;51;51372;4G;2025-10-02T15:15:22;512700209;23;33;65.0;LA PETITE RANGÉE;;;;51470;51372;48.905 , 4.418611111111112;48°54'18''N 4°25'7''E;En service
383124;FREE MOBILE;2851648;LTE 700;22/04/2024;59;59193;4G;2025-10-02T15:15:22;590990789;26;26;42.0;;70 Rue de Canteraine;;;59320;59193;50.59777777777778 , 2.9925;50°35'52''N 2°59'33''E;En service
742874;SFR;1719402;LTE 800;05/09/2019;52;52331;4G;2025-10-02T15:15:22;522700255;4;28;6.0;La Belle Faysse;chem d'exploitation des tureaux;;;52220;52331;48.46527777777778 , 4.847222222222222;48°27'55''N 4°50'50''E;En service
38448;BOUYGUES TELECOM;554031;UMTS 900;07/06/2018;35;35051;3G;2025-10-02T15:15:22;352750027;23;80;33.0;Le chêne Morand;56, r du chêne morand;ZI de Cesson;;35510;35051;48.10138888888889 , -1.6208333333333333;48°6'5''N 1°37'15''W;En service
618235;ORANGE;3107679;LTE 800;24/10/2016;13;13202;4G;2025-10-02T15:15:22;132290903;38;34;34.0;;38/40 rue Fauchier;;;13002;13202;43.303888888888885 , 5.3694444444444445;43°18'14''N 5°22'10''E;En service
437756;ORANGE;469766;LTE 1800;30/11/2017;78;78029;4G;2025-10-02T15:15:22;782290196;4;41;17.0;ELISABETHVILLE;BD DE LA RÉPUBLIQUE;chateau d'eau;;78410;78029;48.973055555555554 , 1.8472222222222223;48°58'23''N 1°50'50''E;En service
680654;SFR;650152;LTE 800;12/05/2014;33;33063;4G;2025-10-02T15:15:22;332700009;38;29;9.0;;70 r de Turenne;Résidence Jardins d'Arcadie;;33000;33063;44.84583333333334 , -0.5847222222222223;44°50'45''N 0°35'5''W;En service
140234;BOUYGUES TELECOM;2174736;LTE 700;12/07/2023;24;24011;4G;2025-10-02T15:15:22;242750418;23;30;74.0;LES PILES HAUTES;Départementale n°8 de Cahors à Thiviers;;;24420;24011;45.24777777777778 , 0.8063888888888889;45°14'52''N 0°48'23''E;En service
5504;BOUYGUES TELECOM;440289;LTE 2600;14/03/2016;69;69271;4G;2025-10-02T15:15:22;692750406;33;100;32.0;LES BOUTIERES;chem de brigneux;29 r de chatenay;;69680;69271;45.746944444444445 , 4.979444444444445;45°44'49''N 4°58'46''E;En service
714846;SFR;1332268;LTE 1800;28/03/2017;6;6018;4G;2025-10-02T15:15:22;62700219;38;17;28.0;La Roseraie;1220, avenue st philippe;bat nord;;6410;6018;43.615833333333335 , 7.079444444444444;43°36'57''N 7°4'46''E;En service
202140;BOUYGUES TELECOM;3086500;LTE 2600;;50;50535;4G;2025-10-02T15:15:22;502750361;23;24,6;68.0;;LA CORNILLIERE  BRAFFAIS;;;50870;50535;48.760555555555555 , -1.2788888888888887;48°45'38''N 1°16'44''W;Projet approuvé
644549;SFR;471679;LTE 2600;29/12/2015;64;64024;4G;2025-10-02T15:15:22;642700011;26;40;72.0;;r des quatre cantons;;;64600;64024;43.48694444444445 , -1.524722222222222;43°29'13''N 1°31'29''W;En service
791667;SFR;2760360;LTE 800;09/05/2023;16;16182;4G;2025-10-02T15:15:22;162700276;23;38,3;4.0;FRAISSES;chemin vers Tagibeau;;;16420;16182;46.013888888888886 , 0.7672222222222222;46°0'50''N 0°46'2''E;En service
592528;ORANGE;2600643;LTE 800;02/06/2022;53;53223;4G;2025-10-02T15:15:22;532290201;23;33;73.0;LE PRE;ROUTE LA HUBERDIERE;PROCHE DEPARTEMENTALE 16;;53700;53223;48.24805555555556 , -0.18194444444444444;48°14'53''N 0°10'55''W;En service
288966;FREE MOBILE;1587897;LTE 2100;11/03/2022;84;84031;4G;2025-10-02T15:15:22;840990099;38;18,6;9.0;;Résidence du SOLEILRue des Amandiers;;;84200;84031;44.06222222222222 , 5.051111111111111;44°3'44''N 5°3'4''E;En service
188030;BOUYGUES TELECOM;2935263;UMTS 900;31/12/2016;77;77122;3G;2025-10-02T15:15:22;772751017;48;36;68.0;PARC MUNICIPAL ARTHUR CHAUSSY;22 Residence du Chene;;;77380;77122;48.663333333333334 , 2.578611111111111;48°39'48''N 2°34'43''E;En service
266631;FREE MOBILE;914961;LTE 2100;14/10/2021;69;69264;4G;2025-10-02T15:15:22;690990044;17;28;28.0;;r ampere 196;;;69400;69264;45.988055555555555 , 4.724166666666667;45°59'17''N 4°43'27''E;En service
331404;FREE MOBILE;2127127;LTE 900;;41;41217;4G;2025-10-02T15:15:22;410990273;23;38,2;75.0;;ROUTE DE LA BILLETTE;;;41400;41217;47.30333333333333 , 1.2147222222222223;47°18'12''N 1°12'53''E;Projet approuvé
168351;BOUYGUES TELECOM;2683320;5G NR 3500;16/05/2023;59;59195;5G;2025-10-02T15:15:22;592751425;23;25,2;4.0;ENGLOS/HOLIDAYINN;3 IMPASSE DE LA BERTHA;;;59320;59195;50.625 , 2.962777777777778;50°37'30''N 2°57'46''E;Techniquement opérationnel
14541;BOUYGUES TELECOM;463180;GSM 900;30/01/2018;60;60581;2G;2025-10-02T15:15:22;602750145;24;203;32.0;Trouée de Nourard;Près D.938;;;60130;60581;49.50138888888889 , 2.3966666666666665;49°30'5''N 2°23'48''E;En service
812272;SFR;3007096;LTE 700;19/06/2025;8;8391;4G;2025-10-02T15:15:22;82700306;23;42,3;65.0;Le Paquis Bore;LA MARLIERE;;;8200;8391;49.74 , 4.9175;49°44'24''N 4°55'3''E;En service
804878;SFR;2932176;5G NR 2100;27/03/2025;54;54431;5G;2025-10-02T15:15:22;542700406;38;20;9.0;;2 C Cite des Fougères;;;54700;54431;48.91833333333333 , 6.065277777777777;48°55'6''N 6°3'55''E;Techniquement opérationnel
74212;BOUYGUES TELECOM;828162;LTE 700;26/08/2022;13;13001;4G;2025-10-02T15:15:22;132750712;26;12;68.0;;1330 Av de Guillibert de la Laurière;Europar Pichaury;;13080;13001;43.475 , 5.3675;43°28'30''N 5°22'3''E;En service
249664;FREE MOBILE;666970;5G NR 3500;28/02/2022;34;34172;5G;2025-10-02T15:15:22;340990013;38;22;9.0;;r du Pous de Las Sers;598, av du Père Soulas;Résidence La Voie Romaine;34000;34172;43.61972222222222 , 3.861666666666667;43°37'11''N 3°51'42''E;Techniquement opérationnel
675857;SFR;614942;LTE 800;06/12/2022;76;76618;4G;2025-10-02T15:15:22;762700030;4;37;17.0;Plaine de Berneval;vc n°3 de vassonville à dieppe;;;76370;76618;49.95277777777778 , 1.2191666666666667;49°57'10''N 1°13'9''E;En service
283258;FREE MOBILE;1505645;5G NR 3500;10/03/2025;35;35238;5G;2025-10-02T15:15:22;350990090;26;25;72.0;;R DE LA RETARDAIS;;;35000;35238;48.10444444444445 , -1.7297222222222224;48°6'16''N 1°43'47''W;Techniquement opérationnel
291901;FREE MOBILE;1629668;LTE 900;23/07/2025;77;77108;4G;2025-10-02T15:15:22;770990178;26;31,1;9.0;;7 rue du Valengelier ;;;77500;77108;48.89222222222222 , 2.5933333333333333;48°53'32''N 2°35'36''E;En service
424470;ORANGE;435445;5G NR 700;;44;44182;5G;2025-10-02T15:15:22;442290370;20;35;34.0;;pl de l'eglise;Eglise;;44730;44182;47.18111111111111 , -2.1483333333333334;47°10'52''N 2°8'54''W;Projet approuvé
